bit-parallel, 4096, 1250000, 1.360143
bit-parallel-optimized, 4096, 1250000, 0.951447
bit-parallel-mul, 4096, 1250000, 0.933596
bit-parallel32, 4096, 1250000, 2.446685
bit-parallel-optimized32, 4096, 1250000, 1.797684
harley-seal, 4096, 1250000, 0.361238
sse-bit-parallel, 4096, 1250000, 0.402106
sse-bit-parallel-original, 4096, 1250000, 0.434730
sse-bit-parallel-better, 4096, 1250000, 0.355476
sse-harley-seal, 4096, 1250000, 0.164365
sse-lookup, 4096, 1250000, 0.185864
sse-lookup-original, 4096, 1250000, 0.328466
avx2-lookup, 4096, 1250000, 0.189475
avx2-lookup-original, 4096, 1250000, 0.236646
avx2-harley-seal, 4096, 1250000, 0.150136
cpu, 4096, 1250000, 0.166060
sse-cpu, 4096, 1250000, 0.279700
avx2-cpu, 4096, 1250000, 0.270790
builtin-popcnt, 4096, 1250000, 0.209509
builtin-popcnt32, 4096, 1250000, 0.460257
builtin-popcnt-unrolled, 4096, 1250000, 0.172334
builtin-popcnt-unrolled32, 4096, 1250000, 0.338979
builtin-popcnt-unrolled-errata, 4096, 1250000, 0.147175
builtin-popcnt-unrolled-errata-manual, 4096, 1250000, 0.151226
builtin-popcnt-movdq, 4096, 1250000, 0.314917
builtin-popcnt-movdq-unrolled, 4096, 1250000, 0.278231
builtin-popcnt-movdq-unrolled_manual, 4096, 1250000, 0.290712
lookup-8, 32, 100000000, 1.025686
lookup-64, 32, 100000000, 1.028387
bit-parallel, 32, 100000000, 1.092055
bit-parallel-optimized, 32, 100000000, 0.760478
bit-parallel-mul, 32, 100000000, 0.679373
bit-parallel32, 32, 100000000, 1.727054
bit-parallel-optimized32, 32, 100000000, 1.225321
harley-seal, 32, 100000000, 1.351551
sse-bit-parallel, 32, 100000000, 1.040719
sse-bit-parallel-original, 32, 100000000, 0.706337
sse-bit-parallel-better, 32, 100000000, 1.031576
sse-harley-seal, 32, 100000000, 0.802265
sse-lookup, 32, 100000000, 0.379524
sse-lookup-original, 32, 100000000, 0.645589
avx2-lookup, 32, 100000000, 0.512963
avx2-lookup-original, 32, 100000000, 1.139003
avx2-harley-seal, 32, 100000000, 1.395236
cpu, 32, 100000000, 0.215548
sse-cpu, 32, 100000000, 1.080503
avx2-cpu, 32, 100000000, 1.133986
builtin-popcnt, 32, 100000000, 0.230088
builtin-popcnt32, 32, 100000000, 0.388005
builtin-popcnt-unrolled, 32, 100000000, 0.120653
builtin-popcnt-unrolled32, 32, 100000000, 0.209054
builtin-popcnt-unrolled-errata, 32, 100000000, 0.161221
builtin-popcnt-unrolled-errata-manual, 32, 100000000, 0.213886
builtin-popcnt-movdq, 32, 100000000, 0.183256
builtin-popcnt-movdq-unrolled, 32, 100000000, 0.230823
builtin-popcnt-movdq-unrolled_manual, 32, 100000000, 0.230696
lookup-8, 64, 50000000, 0.938500
lookup-64, 64, 50000000, 0.935704
bit-parallel, 64, 50000000, 0.982695
bit-parallel-optimized, 64, 50000000, 0.671638
bit-parallel-mul, 64, 50000000, 0.620219
bit-parallel32, 64, 50000000, 1.631430
bit-parallel-optimized32, 64, 50000000, 1.171892
harley-seal, 64, 50000000, 0.970842
sse-bit-parallel, 64, 50000000, 0.960114
sse-bit-parallel-original, 64, 50000000, 0.469742
sse-bit-parallel-better, 64, 50000000, 0.964527
sse-harley-seal, 64, 50000000, 0.499235
sse-lookup, 64, 50000000, 0.259642
sse-lookup-original, 64, 50000000, 0.430047
avx2-lookup, 64, 50000000, 0.324425
avx2-lookup-original, 64, 50000000, 0.697629
avx2-harley-seal, 64, 50000000, 0.784057
cpu, 64, 50000000, 0.159448
sse-cpu, 64, 50000000, 0.184400
avx2-cpu, 64, 50000000, 0.975657
builtin-popcnt, 64, 50000000, 0.209075
builtin-popcnt32, 64, 50000000, 0.357954
builtin-popcnt-unrolled, 64, 50000000, 0.103172
builtin-popcnt-unrolled32, 64, 50000000, 0.196611
builtin-popcnt-unrolled-errata, 64, 50000000, 0.123471
builtin-popcnt-unrolled-errata-manual, 64, 50000000, 0.145723
